[2026-05-22 12:05:45] INFO [train:89] PPO Configuration: RolloutBuffer=4096, MiniBatch=4096, TotalSteps=20480
[2026-05-22 12:05:45] INFO [train:117] ===== Starting KON-Artist Training Session =====
[2026-05-22 12:05:46] INFO [train:129] Loading MTUCI/AASIST3 model for batched inference.
[2026-05-22 12:05:46] INFO [aasist:53] Successfully imported aasist3 from the AASIST3 repository.
[2026-05-22 12:06:07] INFO [aasist:65] Loaded AASIST3 model from Hugging Face: MTUCI/AASIST3
[2026-05-22 12:06:08] INFO [aasist:39] AASIST3 model loaded on cuda
[2026-05-22 12:06:08] INFO [train:133] Instantiating 1 parallel environments.
[2026-05-22 12:06:08] INFO [train:140] Wrapping environment with VecDetectorWrapper for GPU batching.
[2026-05-22 12:06:08] INFO [train:150] Configuring PPO agent.
[2026-05-22 12:06:15] INFO [train:217] Beginning training: TOTAL_TIMESTEPS=20480, BATCH_TOTAL=4096
[2026-05-22 12:06:15] INFO [audio_attack:165] Initializing worker audio stream with config: {'split': 'train', 'seed': 42, 'buffer_size': 1000}
[2026-05-22 12:06:25] INFO [audio_attack:177] Environment Reset: Loading new sample (Label: Spoof)
[2026-05-22 12:06:26] INFO [callbacks:40] Reward, Score and Bonus logging started at: outputs/history/rewards_20260522_120609.csv
[2026-05-22 12:06:31] INFO [reward_logic:82] Worker 0 | Step 31/20480 (0.2%) | DSP: {'jitter': -1.0, 'shimmer': -0.5436019, 'tilt': 0.15047945, 'harmonics': -0.070445485, 'threshold': -60.0, 'ratio': 5.742607772350311, 'bitrate': 32000} | Score: 0.0000 | Reward: 5.30 | Bonus: 0.00
[2026-05-22 12:06:31] INFO [reward_logic:82] Worker 0 | Step 32/20480 (0.2%) | DSP: {'jitter': -0.5950998, 'shimmer': 1.0, 'tilt': 1.0, 'harmonics': -0.1535061, 'threshold': -35.68842023611069, 'ratio': 9.36563378572464, 'bitrate': 125205} | Score: 0.0000 | Reward: 4.31 | Bonus: 0.00
[2026-05-22 12:06:31] INFO [reward_logic:82] Worker 0 | Step 33/20480 (0.2%) | DSP: {'jitter': 0.5022794, 'shimmer': -1.0, 'tilt': -1.0, 'harmonics': 1.0, 'threshold': -41.029101982712746, 'ratio': 6.406277067959309, 'bitrate': 59273} | Score: 0.0000 | Reward: 8.57 | Bonus: 0.00
[2026-05-22 12:06:31] INFO [reward_logic:82] Worker 0 | Step 34/20480 (0.2%) | DSP: {'jitter': 0.32274932, 'shimmer': 0.610334, 'tilt': -1.0, 'harmonics': 0.4585891, 'threshold': -32.32245981693268, 'ratio': 1.0, 'bitrate': 32000} | Score: 0.0000 | Reward: 13.67 | Bonus: 0.00
[2026-05-22 12:06:31] INFO [reward_logic:82] Worker 0 | Step 35/20480 (0.2%) | DSP: {'jitter': 1.0, 'shimmer': -0.61524504, 'tilt': 0.5888675, 'harmonics': 1.0, 'threshold': -41.237508580088615, 'ratio': 1.0, 'bitrate': 32000} | Score: 0.0000 | Reward: 6.69 | Bonus: 0.00
[2026-05-22 12:06:31] INFO [reward_logic:82] Worker 0 | Step 36/20480 (0.2%) | DSP: {'jitter': -0.164757, 'shimmer': -1.0, 'tilt': 0.871664, 'harmonics': 0.21745692, 'threshold': -25.390281677246094, 'ratio': 4.624483793973923, 'bitrate': 160000} | Score: 0.0000 | Reward: 6.42 | Bonus: 0.00
[2026-05-22 12:06:32] INFO [reward_logic:82] Worker 0 | Step 37/20480 (0.2%) | DSP: {'jitter': 0.6586568, 'shimmer': -0.36237183, 'tilt': 0.6910107, 'harmonics': 1.0, 'threshold': -42.79698759317398, 'ratio': 8.091119438409805, 'bitrate': 78567} | Score: 0.0000 | Reward: 6.10 | Bonus: 0.00
[2026-05-22 12:06:32] INFO [reward_logic:82] Worker 0 | Step 38/20480 (0.2%) | DSP: {'jitter': -1.0, 'shimmer': 0.08320517, 'tilt': 0.2134909, 'harmonics': -0.8375687, 'threshold': -57.8254497051239, 'ratio': 6.750909447669983, 'bitrate': 32752} | Score: 0.0000 | Reward: 5.30 | Bonus: 0.00
[2026-05-22 12:06:32] INFO [reward_logic:82] Worker 0 | Step 39/20480 (0.2%) | DSP: {'jitter': -0.83764195, 'shimmer': 0.5481238, 'tilt': -0.5840856, 'harmonics': 0.078065895, 'threshold': -60.0, 'ratio': 2.9260409474372864, 'bitrate': 160000} | Score: 0.0000 | Reward: 8.88 | Bonus: 0.00
[2026-05-22 12:06:32] INFO [audio_attack:177] Environment Reset: Loading new sample (Label: Spoof)
