step,reward,score,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
1576,97.465175,97.465175,-1.0,0.9431646,-0.19422144,0.8663081,-20.0,7.285247504711151,32000
1577,73.791655,73.791655,0.4052518,-0.25178427,1.0,-1.0,-33.59543442726135,2.299973130226136,88386
1578,104.946936,104.946936,0.14780101,0.54166126,0.13126165,-0.0052473247,-20.0,6.954318046569824,160000
1579,81.915248,81.915248,-0.5414396,-0.4983997,0.5278133,-0.036767513,-41.963632702827454,10.135096073150637,160000
1580,70.312168,70.312168,-0.7849482,-0.8971322,0.6182182,-0.039182663,-40.93743085861206,10.943627119064333,86106
1581,128.42409,128.42409,-1.0,-0.4901766,0.15657297,-0.036667943,-44.31026458740234,1.0,47812
1582,145.66159,145.66159,-0.5108201,-1.0,-0.27697957,-1.0,-52.11933135986328,5.578731805086136,57584
1583,112.301184,112.301184,1.0,-0.42480406,-0.6139443,1.0,-48.25450003147125,10.037070870399477,134146
1584,106.654486,106.654486,-0.9253787,0.66384244,0.108312234,0.5257288,-51.8297278881073,1.0,57428
1585,82.910871,82.910871,0.15216096,-0.08213528,-0.9647538,-0.1691451,-20.0,6.178258121013641,149927
1586,118.548425,118.548425,-0.3384937,1.0,-0.086504936,0.074752524,-47.88674294948578,11.0,143158
1587,106.927273,106.927273,0.70249754,-1.0,-0.2738325,-1.0,-42.34163850545883,11.0,160000
1588,102.099041,102.099041,0.12646204,-1.0,-0.8504432,0.48962972,-60.0,3.2887778282165527,76578
1589,87.045051,87.045051,-0.02680663,-1.0,-0.88199687,0.51689863,-36.67810142040253,7.529595255851746,115569
1590,105.691928,105.691928,1.0,1.0,0.59012175,0.70311975,-41.27277344465256,4.730463087558746,117748
1591,117.61954,117.61954,-1.0,0.12607092,1.0,-0.72379994,-20.0,1.0,32000
1592,96.238835,96.238835,-1.0,-1.0,-0.069687515,0.9229208,-60.0,11.0,160000
1593,92.631991,92.631991,0.40331233,1.0,0.6448006,-0.073286474,-43.47235143184662,3.1243062615394592,107177
1594,94.65107,94.65107,0.18724024,-0.39685723,-1.0,1.0,-57.22375392913818,5.059706479310989,77067
1595,108.838462,108.838462,1.0,0.7038924,-1.0,0.30303353,-20.0,3.544540613889694,123450
1596,114.042035,114.042035,-0.8347321,0.093689725,-0.13223088,-0.4930389,-29.954278469085693,9.868403732776642,32000
1597,93.341413,93.341413,0.58981895,0.9389994,-0.1489805,1.0,-46.521092653274536,9.857892155647278,112372
1598,73.340605,73.340605,-0.8147941,-0.38332987,-1.0,-0.22101784,-28.95966410636902,1.0,46825
1599,106.287475,106.287475,-0.8402715,-0.26876768,-0.16415742,0.65822935,-20.0,11.0,100898
1600,96.036077,96.036077,-0.59087604,0.9547179,-0.98745394,0.9684537,-20.0,10.006721377372742,79049
1601,93.685416,93.685416,0.26417002,0.10452712,1.0,0.38831908,-27.68803715705872,11.0,123564
1602,90.0214,90.0214,0.5137646,-0.61503637,-1.0,0.27689362,-27.1038031578064,7.846674084663391,51461
1603,111.261209,111.261209,-0.016029477,-0.021765947,1.0,-0.9832778,-48.696951270103455,5.94312584400177,32000
1604,126.67902,126.67902,0.5268787,0.7156684,0.5618338,0.14722614,-42.550650238990784,6.276613160967827,80322
1605,86.801167,86.801167,1.0,1.0,0.17769092,1.0,-60.0,6.491665564477444,77327
1606,81.733939,81.733939,-0.20133543,-0.72079515,0.46479815,-0.94005686,-20.0,5.945677146315575,70633
1607,133.248743,133.248743,0.29220712,0.0149441175,-0.91051394,-0.057551175,-20.0,3.014189958572388,88615
1608,139.615717,139.615717,-0.68020684,0.04938797,0.053716257,0.2944103,-27.820398807525635,11.0,160000
1609,81.838959,81.838959,-0.82828593,-0.027835239,-0.42863697,1.0,-56.670544147491455,1.0,69944
1610,122.14494,122.14494,-0.18098025,-0.62581855,-1.0,-1.0,-60.0,2.1132600903511047,112275
1611,106.508326,106.508326,0.64915437,-0.27040172,0.6565598,0.5341257,-54.57148313522339,2.112435460090637,123507
1612,80.133141,80.133141,1.0,1.0,0.37306648,-0.5080781,-28.628193140029907,9.094161450862885,160000
1613,104.906974,104.906974,0.030043084,0.49724913,1.0,0.7015177,-20.0,6.102838724851608,97057
1614,118.32498,118.32498,-0.39188686,-0.4696056,-0.16116375,0.06481144,-60.0,11.0,62071
1615,101.65534,101.65534,-0.9344857,0.11338015,0.17949657,0.8754964,-29.023796319961548,1.3507411479949951,134261
1616,87.882276,87.882276,1.0,0.095519565,-0.40316948,-0.2655556,-20.0,6.896690562367439,160000
1617,80.98863,80.98863,1.0,-0.7664148,-0.0009921193,-1.0,-20.0,11.0,124111
1618,122.510518,122.510518,0.589223,0.1846335,1.0,-1.0,-24.89600419998169,9.310828804969788,111496
1619,87.940621,87.940621,-1.0,1.0,0.4538877,-1.0,-41.45909741520882,11.0,32000
1620,107.257659,107.257659,0.19553071,0.8950378,0.16846588,1.0,-37.00561851263046,4.81117470562458,93870
1621,122.180198,122.180198,-0.85119313,0.10635558,0.122032404,0.63507277,-32.15695023536682,2.4961975812911987,137970
1622,107.555393,107.555393,-0.7689255,-0.63558114,-1.0,-1.0,-20.0,2.6986754536628723,114685
1623,114.771473,114.771473,0.707282,-0.60350436,-0.9566581,0.3553355,-36.76422834396362,1.0,93830
1624,108.339188,108.339188,0.7122544,-1.0,1.0,-0.7553545,-49.55271184444428,1.4246830940246582,109945
1625,115.210533,115.210533,0.08110864,-0.65783036,-1.0,1.0,-20.0,1.0,160000
1626,132.096522,132.096522,0.901845,0.24102633,0.2897795,0.18759125,-20.0,7.094143092632294,32000
1627,97.064615,97.064615,0.90357685,-0.019854896,0.86708593,0.24917842,-27.45780825614929,1.258658528327942,32000
1628,105.40137,105.40137,0.4813338,0.0044231676,1.0,-1.0,-60.0,1.0,65378
1629,96.726613,96.726613,-0.38843375,-0.21418718,1.0,1.0,-25.58960556983948,7.945785880088806,59199
1630,91.549998,91.549998,1.0,-1.0,-0.12283383,0.43886882,-39.42422240972519,6.174414440989494,125433
1631,109.743668,109.743668,0.5071941,-1.0,0.6294267,0.7905714,-31.35814905166626,8.60442316532135,105228
1632,98.669246,98.669246,-0.77880347,-0.7817704,1.0,-0.13139707,-46.22386991977692,9.39190661907196,95192
1633,87.661218,87.661218,-0.9280401,0.8992473,0.07938182,1.0,-44.23368394374848,6.253696739673615,149046
1634,111.560059,111.560059,-1.0,-0.4833316,-0.6426915,1.0,-33.635334968566895,5.134910255670548,94515
1635,114.662858,114.662858,-1.0,-0.13735485,-0.27570584,-0.4144553,-28.98195624351501,7.910524964332581,118229
1636,97.517428,97.517428,0.21613458,-0.21327409,-0.5866422,0.46004844,-60.0,4.697192370891571,89867
1637,116.996197,116.996197,-1.0,0.321587,0.64896554,0.117293015,-60.0,4.974112942814827,68673
1638,97.549182,97.549182,-0.4090649,0.3858892,-0.9986874,1.0,-55.8405601978302,11.0,32000
1639,116.540338,116.540338,1.0,-0.7067925,0.47868192,1.0,-41.38056889176369,1.0,95026
1640,116.425033,116.425033,0.023878977,-0.47623935,-0.32237485,0.2784191,-48.82807552814484,11.0,160000
1641,93.011407,93.011407,0.33098578,0.011560928,0.73355806,1.0,-50.97533702850342,6.55101316422224,160000
1642,122.882919,122.882919,0.43527657,0.042580806,1.0,-1.0,-20.0,4.391547501087189,160000
1643,82.492272,82.492272,1.0,1.0,-0.4652752,1.0,-50.72270631790161,1.0,129985
1644,118.007163,118.007163,-0.78610945,-0.3834187,0.70174634,-0.093714505,-40.663261488080025,9.002602458000183,120576
1645,98.411642,98.411642,1.0,0.9801748,0.19185206,0.040170223,-28.102139234542847,5.233972281217575,160000
1646,124.474694,124.474694,0.018698677,1.0,-1.0,1.0,-39.68029282987118,1.0,85296
1647,101.463578,101.463578,1.0,0.25091445,1.0,1.0,-57.27107524871826,3.206854820251465,32000
1648,126.17046,126.17046,0.32559896,0.07021343,-0.182962,-0.26046303,-20.0,10.254808127880096,83961
1649,108.433604,108.433604,0.7605543,0.0773782,1.0,-0.48671454,-20.0,11.0,39303
1650,117.886718,117.886718,0.34026074,1.0,0.47440904,-0.24527696,-60.0,11.0,54218
1651,112.378468,112.378468,0.8681336,-0.54893255,0.73238564,-0.30425322,-20.0,3.612364143133164,160000
1652,80.418312,80.418312,-0.5300739,-0.23422067,-0.3090826,-0.40080497,-40.951775684952736,4.2678236067295074,138030
1653,102.706377,102.706377,-0.9774266,-1.0,-1.0,0.030317336,-38.48992854356766,8.680182158946991,32000
1654,118.751957,118.751957,-1.0,-0.3322993,0.8209376,0.31234598,-46.14121735095978,6.552143529057503,160000
1655,133.534118,133.534118,0.40175077,-1.0,1.0,1.0,-49.68227565288544,10.46634292602539,116593
1656,108.858254,108.858254,1.0,1.0,-0.5812759,0.58283675,-50.38881301879883,7.622094959020615,149441
1657,104.254628,104.254628,-0.24596441,-0.26998562,0.6058752,0.65638864,-57.266998291015625,9.748866319656372,77624
1658,93.749862,93.749862,-1.0,-1.0,1.0,-1.0,-34.03436064720154,9.161498606204988,32000
1659,100.01079,100.01079,-0.555636,-1.0,-1.0,1.0,-60.0,7.294892877340317,66661
1660,107.743264,107.743264,0.40019846,-1.0,-0.17326078,-0.40820786,-60.0,3.6087242364883423,91428
1661,87.133172,87.133172,0.18524629,0.9421852,0.6328091,-0.9103937,-50.760146379470825,9.931184113025664,51431
1662,95.108639,95.108639,1.0,1.0,0.68214047,-0.492064,-39.19119849801064,5.978835582733154,33156
1663,123.170485,123.170485,0.6723331,-1.0,0.009103209,0.3014325,-56.8742036819458,11.0,118720
1664,109.67411,109.67411,0.5125616,-0.006213112,1.0,1.0,-29.147762060165405,1.7348406314849854,125520
1665,110.314731,110.314731,-0.4374159,0.12759523,1.0,0.0032132268,-39.44236256182194,8.621839344501495,138941
1666,119.458958,119.458958,0.036199763,-0.5522186,0.8084905,1.0,-45.43698072433472,11.0,160000
1667,84.983755,84.983755,0.0050092787,-1.0,0.91842747,0.18765742,-44.32227998971939,2.0776805877685547,33134
1668,151.819796,151.819796,-0.66248965,-0.6405588,0.14327118,1.0,-52.569254636764526,10.245250821113586,62535
1669,92.978573,92.978573,-0.8092264,0.45958227,0.52605724,1.0,-60.0,9.972225785255432,103572
1670,100.575294,100.575294,1.0,-0.74468565,-0.020033002,0.5934391,-51.309897899627686,7.466342508792877,32000
1671,92.573187,92.573187,-0.8968582,-0.09413406,0.61587703,-0.039889783,-60.0,1.4682376980781555,63616
1672,121.753574,121.753574,0.42433703,-0.83689433,0.755262,-1.0,-23.39820384979248,11.0,46680
1673,94.58024,94.58024,1.0,-1.0,-0.9212149,-0.9737232,-20.0,7.929238140583038,101979
1674,95.284342,95.284342,-0.6803484,-0.48793176,1.0,0.67784846,-43.99711579084397,11.0,160000
1675,108.24533,108.24533,0.23407328,0.7425707,-1.0,0.6563196,-38.64125594496727,9.393140435218813,72278
1676,94.307473,94.307473,1.0,-0.92286074,-0.62835693,-1.0,-60.0,11.0,77141
1677,112.347608,112.347608,-0.12412855,-1.0,-1.0,-0.4955927,-60.0,7.345522403717041,160000
1678,97.598523,97.598523,-0.65194905,1.0,0.911416,1.0,-35.42738139629364,5.043910130858421,68612
1679,82.662313,82.662313,1.0,1.0,0.8764823,0.6872344,-38.30843970179558,11.0,133657
1680,109.430212,109.430212,-0.332071,1.0,0.792094,1.0,-21.194881200790405,2.7079466581344604,153362
1681,95.742026,95.742026,-0.70043445,0.6960377,-0.18712336,0.5374032,-32.855775356292725,5.548267871141434,71702
1682,123.360089,123.360089,-1.0,1.0,0.11544186,0.48108044,-20.18411874771118,4.029133379459381,32000
1683,106.854824,106.854824,-1.0,0.536695,-0.5059571,0.2986628,-36.715378761291504,11.0,137933
1684,110.831937,110.831937,0.64220154,0.06717449,0.32424128,0.941012,-44.98312324285507,1.2484217286109924,160000
1685,97.565379,97.565379,-1.0,0.3552439,0.7444204,1.0,-25.109628438949585,8.185434699058533,80307
1686,129.218599,129.218599,0.6389935,1.0,0.60814625,1.0,-35.177653431892395,5.094647914171219,32000
1687,85.18138,85.18138,1.0,-1.0,-0.7815105,0.9735826,-40.108363553881645,4.037647008895874,110548
1688,119.880394,119.880394,0.3266613,0.4796549,-0.094098,-0.10188115,-41.61635145545006,9.690500855445862,32000
1689,121.766674,121.766674,1.0,-0.3733591,1.0,0.46274137,-20.0,11.0,104231
1690,101.893171,101.893171,0.06313783,0.49090788,0.15123625,0.5451355,-20.517338514328003,10.43055510520935,160000
1691,118.255936,118.255936,1.0,0.45827067,0.7784615,0.975771,-33.268150091171265,4.4757184982299805,150837
1692,94.796559,94.796559,1.0,1.0,-0.4460686,-0.62982893,-47.04828679561615,11.0,55317
1693,104.765009,104.765009,-0.99176145,-0.26467228,0.96646965,1.0,-28.63002061843872,11.0,60716
1694,91.041481,91.041481,0.1218635,-1.0,0.94613016,-0.033289015,-31.436994075775143,11.0,88440
1695,112.224161,112.224161,0.17845726,-1.0,1.0,1.0,-58.03706765174866,10.405345916748049,75965
1696,91.912301,91.912301,-0.4493794,-0.49606314,-1.0,0.717304,-24.08100128173828,6.783293843269348,132142
1697,127.356049,127.356049,1.0,1.0,-0.35421342,0.18052587,-59.07968997955322,2.7874446511268616,93819
1698,101.373608,101.373608,-1.0,-0.71060985,-1.0,-0.25603148,-57.00034379959106,11.0,90738
1699,96.251759,96.251759,0.57622856,-1.0,1.0,-0.700874,-52.55515456199646,8.46183842420578,100235
1700,123.73503,123.73503,-0.33312386,-0.31706467,0.2734584,0.20937788,-60.0,5.9323781579732895,160000
1701,122.014636,122.014636,0.021287844,-0.2313243,-0.77548176,0.37390327,-58.676958084106445,1.0,32000
1702,100.056379,100.056379,-0.9270663,-0.4189057,-0.45593137,0.6140821,-20.0,6.537605546414852,157851
1703,131.554814,131.554814,-0.47540992,-1.0,0.6645863,0.7342268,-60.0,4.463725447654724,103873
1704,77.252492,77.252492,0.9081009,0.6965476,-0.564133,-0.17519042,-54.10193920135498,11.0,69816
1705,123.830139,123.830139,0.6573491,0.096307985,0.96870404,0.3386008,-21.868391036987305,7.929534375667572,34340
1706,98.742908,98.742908,0.9381395,0.9166115,-0.31868333,-0.21120828,-20.0,11.0,66340
1707,104.777335,104.777335,0.39062962,-1.0,1.0,-0.051617056,-29.52794909477234,11.0,52222
1708,98.502738,98.502738,0.12607406,0.65550715,0.1883963,-0.7857088,-40.01041814684868,1.3474906086921692,32000
1709,92.143485,92.143485,1.0,1.0,0.54953325,-0.33563462,-23.17716717720032,7.347943991422653,160000
1710,87.326569,87.326569,0.85023916,-0.35612717,1.0,1.0,-48.8790625333786,4.395741879940033,112804
1711,115.11319,115.11319,1.0,0.71802086,-0.026796639,1.0,-49.25537109375,8.578564286231995,145164
1712,93.1595,93.1595,0.06117724,0.688197,-0.9908808,0.22958162,-60.0,4.471645414829254,89066
1713,97.29277,97.29277,1.0,1.0,-0.7977169,0.9234688,-60.0,7.9191974401474,111401
1714,148.528397,148.528397,1.0,-0.23597972,-0.045009196,0.1668936,-23.91285419464112,2.973253190517425,94280
1715,94.902099,94.902099,-0.49905148,-0.18850958,-0.14265999,-0.4185954,-51.87988519668579,11.0,160000
1716,80.00955,80.00955,-1.0,1.0,0.0036043823,0.070078015,-45.16141176223755,11.0,75588
1717,111.889469,111.889469,1.0,0.2797713,-0.18655655,0.88763696,-20.0,3.31540709733963,100791
1718,105.460286,105.460286,0.43391687,-1.0,1.0,-1.0,-39.528956562280655,11.0,86503
1719,109.383682,109.383682,0.488348,0.69932204,-0.49233922,0.48379213,-41.13170839846134,10.18480396270752,160000
1720,110.191582,110.191582,-0.16718325,0.949977,-1.0,1.0,-60.0,11.0,32000
1721,112.239918,112.239918,-0.21460328,1.0,1.0,1.0,-56.818575859069824,11.0,160000
1722,106.228596,106.228596,-1.0,0.36667162,-0.32685906,1.0,-20.0,5.69304583966732,45690
1723,80.77436,80.77436,0.2099575,-1.0,0.010903358,-0.15819663,-54.052574634552,7.68282687664032,160000
1724,118.996049,118.996049,1.0,-1.0,1.0,-1.0,-42.37674921751022,2.459312438964844,160000
1725,89.649618,89.649618,-1.0,-0.91278046,0.7525183,0.6700007,-60.0,7.476345062255859,146405
1726,104.77597,104.77597,-0.96900356,0.4121858,0.18277454,0.2692068,-46.18274927139282,11.0,160000
1727,114.963471,114.963471,1.0,1.0,0.62633616,0.4749647,-40.41612505912781,6.153687000274658,82704
1728,81.47006,81.47006,0.9336597,-1.0,-1.0,0.73226035,-47.45251774787903,8.882762551307678,40800
1729,115.08012,115.08012,0.9144261,0.19750136,0.306883,-0.6232138,-20.0,6.87483286857605,136062
1730,127.082065,127.082065,1.0,0.104175135,0.97021735,0.23011002,-35.25864601135254,1.0,70919
1731,118.337844,118.337844,-0.5903508,-0.053024404,1.0,1.0,-20.0,1.956825315952301,73183
1732,101.817561,101.817561,1.0,-1.0,-1.0,0.47630554,-21.294633150100708,8.147051990032196,32000
1733,99.129263,99.129263,1.0,0.93627715,-0.6659322,0.65081346,-60.0,10.7702357172966,76068
1734,104.564988,104.564988,1.0,-1.0,1.0,0.7570567,-35.52103936672211,4.390606790781021,160000
1735,113.487382,113.487382,-0.7561579,-0.054835852,0.9225832,0.1418609,-28.85087490081787,1.0,112354
1736,122.794785,122.794785,-0.7758318,1.0,1.0,0.29332095,-60.0,6.548201203346252,160000
1737,113.757801,113.757801,-0.405839,0.009503016,0.48960245,0.6686068,-33.758385181427,10.279123842716215,160000
1738,123.237763,123.237763,0.9534291,1.0,-0.16738272,-0.5059343,-60.0,7.143718883395195,32000
1739,93.375877,93.375877,-1.0,0.6063231,-1.0,-0.37891644,-20.0,2.916943192481994,160000
1740,97.049099,97.049099,-0.906739,-0.17657416,0.40174136,0.9189467,-49.18627142906189,8.828409373760223,160000
1741,78.466699,78.466699,-0.23116204,-1.0,1.0,-0.3571679,-23.104840517044067,6.832754224538803,90721
1742,81.98762,81.98762,1.0,-0.89384604,0.60837173,1.0,-60.0,9.65437000989914,99618
1743,97.331536,97.331536,0.1848957,0.46423075,0.3368535,0.3927949,-60.0,1.152294635772705,32000
1744,108.231614,108.231614,-0.013277069,1.0,-1.0,-1.0,-38.28549012541771,11.0,138054
1745,114.723126,114.723126,1.0,-1.0,0.25853753,1.0,-39.088236689567566,3.8148624300956726,36408
1746,98.28156,98.28156,-0.25994,1.0,-0.6391154,0.51455104,-55.64607381820679,1.0,160000
1747,115.409944,115.409944,-0.63767684,0.05400835,0.75814533,0.39866796,-39.32863861322403,11.0,137704
1748,91.216924,91.216924,0.8871734,1.0,0.70283175,0.7962672,-55.58694005012512,1.0,160000
1749,121.660373,121.660373,-1.0,-1.0,-0.17066744,0.8678497,-58.054280281066895,11.0,111942
1750,128.33631,128.33631,1.0,-0.46629676,-0.5498087,-0.08974531,-20.0,11.0,122976
1751,92.795799,92.795799,-1.0,-0.8907589,1.0,-0.76709026,-50.11128067970276,11.0,157523
1752,104.143464,104.143464,0.36698836,-0.5088903,0.36459178,0.57272947,-48.96530687808991,5.164791405200958,34377
1753,100.956655,100.956655,-0.029332593,0.46685213,-1.0,0.7393576,-30.79971671104431,11.0,115213
1754,96.496957,96.496957,-1.0,-1.0,0.10037103,1.0,-22.620983123779297,8.168683260679245,75133
1755,74.853419,74.853419,-0.42975786,-1.0,-1.0,1.0,-37.02675342559815,11.0,32000
1756,86.668501,86.668501,1.0,0.8507017,0.0802104,-1.0,-50.85679888725281,11.0,160000
1757,150.323532,150.323532,-1.0,0.48257497,0.2511209,0.17248943,-29.872965812683105,11.0,156992
1758,138.918496,138.918496,-0.8870267,-0.9803901,-0.98535913,0.548843,-48.52496862411499,3.2891980409622192,40999
1759,109.712663,109.712663,-1.0,-1.0,-0.32985643,-0.0807015,-29.884400367736816,5.890341758728027,159621
1760,83.447055,83.447055,1.0,-0.30027527,-0.6430633,1.0,-50.67732572555542,11.0,160000
1761,97.866544,97.866544,-0.032004103,0.44124496,-0.5026679,1.0,-31.218703389167786,9.741799294948578,116674
1762,89.90134,89.90134,-1.0,0.94331294,1.0,0.72475946,-48.67488741874695,2.2581348419189453,125561
1763,97.639208,97.639208,-1.0,0.5401686,0.8180802,0.69165087,-40.63642539083958,2.6240251064300537,102102
1764,118.466008,118.466008,0.44116563,-0.8200574,0.072410956,0.07691169,-60.0,4.822584971785545,160000
1765,96.560979,96.560979,0.16903782,0.51376677,-0.5079049,0.3032591,-27.093669176101685,4.904444202780724,70064
1766,111.430131,111.430131,0.5416894,-0.15185668,1.0,1.0,-32.33064830303192,8.933388650417328,97788
1767,95.385401,95.385401,0.051187158,-0.10465493,1.0,1.0,-20.0,11.0,32000
1768,98.486389,98.486389,0.27087057,-0.22844346,-0.66916645,-1.0,-45.08972764015198,11.0,110999
1769,90.323526,90.323526,-0.8438257,-0.35779646,-0.97361594,0.99533397,-20.0,11.0,88692
1770,126.866168,126.866168,0.7416614,0.5415947,1.0,-1.0,-20.0,9.308530449867249,76121
1771,114.530705,114.530705,0.3580645,-1.0,1.0,-0.45127788,-51.65385842323303,7.0319118946790695,51328
1772,138.51459,138.51459,1.0,-1.0,0.121259704,-0.019556224,-24.54086780548096,10.44374680519104,32000
1773,115.441347,115.441347,-0.77881354,-0.0018767715,-0.7433698,-0.4726346,-23.917795419693,2.2905237078666687,108299
1774,105.930038,105.930038,-0.047027767,-0.44273272,0.36160097,-0.4762885,-42.79110074043274,9.753202259540558,160000
1775,123.112414,123.112414,-1.0,0.20403586,-0.9821696,0.82145864,-60.0,11.0,160000
1776,94.907448,94.907448,-0.13913193,1.0,-0.1543411,-0.35661018,-38.2574288547039,11.0,32000
1777,119.035939,119.035939,-0.65698195,1.0,0.16726753,0.112030566,-60.0,11.0,37934
1778,103.708628,103.708628,1.0,-0.015678374,0.47176725,1.0,-60.0,3.7325230836868286,160000
1779,89.453666,89.453666,0.70709425,0.76384836,1.0,1.0,-59.58024024963379,11.0,150419
1780,100.159238,100.159238,1.0,0.08507488,-1.0,1.0,-29.081732034683228,11.0,160000
