step,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
47428,71.65827502216372,0.9345199465751648,46.72599732875824,-1.0,-1.0,-1.0,-0.5077915,-60.0,1.0,107910
5670,71.65086892583935,0.9343749284744264,46.71874642372131,-1.0,-1.0,-0.091836095,-0.76451063,-60.0,1.0,102790
3106,71.6448813243955,0.9342576861381532,46.71288430690765,-0.6305641,-0.33327472,-0.5259156,-0.38897178,-20.0,1.0,160000
44448,71.64258003566547,0.9342126250267028,46.71063125133514,-0.7546029,-0.97554195,-0.32785717,-0.60442466,-41.044940650463104,1.0,160000
54443,71.64072012997866,0.9341762065887452,46.708810329437256,-1.0,-1.0,-1.0,-0.19765745,-43.671367168426514,1.0,137928
13318,71.6380900807178,0.9341247081756592,46.70623540878296,-0.030995369,-0.82909703,-1.0,-0.91459465,-37.480977177619934,1.0,160000
13780,71.63536870710257,0.93407142162323,46.7035710811615,-1.0,-0.89009035,-0.6819322,-0.050512582,-20.0,1.0,160000
46740,71.63056824481608,0.9339774250984192,46.69887125492096,-1.0,-1.0,-1.0,-0.58615386,-60.0,1.0,133166
5256,71.62931409573966,0.9339528679847716,46.697643399238586,-0.6549456,-0.63836634,-0.08197397,-0.31335717,-48.43174576759338,1.0,113870
14460,71.62777684896264,0.9339227676391602,46.69613838195801,-0.36464012,-1.0,0.4013269,-0.55585825,-60.0,1.0,79311
4618,71.62370694505394,0.9338430762290956,46.69215381145477,-0.27444327,-1.0,-0.4813362,-0.6891253,-42.31863617897034,1.0,160000
12705,71.60956420064612,0.933566153049469,46.67830765247345,0.057907343,-1.0,-1.0,0.038418084,-57.847092151641846,1.0,113186
42455,71.6041366023224,0.9334598779678344,46.67299389839173,-0.41499883,-0.82484436,-1.0,-0.048924405,-38.07105466723442,1.0,160000
55034,71.60112904366011,0.9334009885787964,46.67004942893982,-0.6557063,-1.0,-1.0,0.3053843,-24.27603244781494,1.0,155590
29583,71.5963559059515,0.9333075284957886,46.66537642478943,0.073103905,0.044309735,-0.031499743,-0.13485372,-60.0,1.0,160000
57153,71.58951885576916,0.933173656463623,46.65868282318115,-1.0,-1.0,1.0,-0.11044808,-60.0,1.0,160000
4922,71.58577155907119,0.9331002831459044,46.65501415729523,-0.2315368,-0.92724514,-1.0,-0.34850812,-60.0,1.0,160000
24689,71.58084922736789,0.9330039024353028,46.65019512176514,-1.0,-1.0,0.21491307,-0.6866219,-39.29873675107956,1.0,108297
13264,71.57271837654949,0.9328446984291076,46.64223492145538,-0.96126676,-1.0,-1.0,-0.3401081,-60.0,1.0,160000
