step,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate,session_step,session_progress_pct
93639,17.938009424578823,0.0008570693316869,0.0,-1.0,0.5102731,-0.15837532,0.21415162,-43.026700019836426,1.0,160000,32199.0,39.305419921875
93640,20.550316165907503,0.0116822589188814,0.0,-0.75347,-1.0,-0.247266,0.7703747,-60.0,1.0,160000,32200.0,39.306640625
93641,20.576744314420008,0.0119951153174042,0.0,-1.0,-1.0,-0.31320462,0.40733105,-20.0,1.0,160000,32201.0,39.307861328125
93642,21.53761163882196,0.0313547849655151,0.0,0.049027562,-1.0,-1.0,0.34747165,-20.0,1.0,160000,32202.0,39.30908203125
93643,20.241135022489026,0.0085753360763192,0.0,-0.5784072,-1.0,-1.0,0.523847,-20.0,1.0,160000,32203.0,39.310302734375
93644,17.31904818481003,0.0004615343932528,0.0,-1.0,-1.0,-0.61606574,1.0,-20.0,1.0,160000,32204.0,39.3115234375
93645,17.898255613433307,0.0008236658759415,0.0,-0.8944827,-1.0,-1.0,1.0,-50.33052682876587,1.0,160000,32205.0,39.312744140625
93646,96.9557615754706,0.971642792224884,71.98452861421796,-1.0,-1.0,-1.0,-0.60641026,-20.0,1.0,160000,32206.0,39.31396484375
93647,8.999422778213447,1.1147023570856619e-07,0.0,-1.0,-0.404783,0.21777153,0.6110514,-26.96979522705078,2.4720359444618225,139840,32207.0,39.315185546875
93648,21.990921683690143,0.0493371300399303,0.0,-1.0,-1.0,0.13070393,0.13553363,-39.06266570091248,1.0,160000,32208.0,39.31640625
93649,17.843463408425464,0.0007797494763508,0.0,-1.0,-1.0,-0.9613158,1.0,-58.98026466369629,1.0,160000,32209.0,39.317626953125
93650,17.031301356519243,0.0003461281303316,0.0,-1.0,-0.7154966,-0.20944893,1.0,-27.258143424987797,1.0,160000,32210.0,39.31884765625
93651,18.80831392742377,0.0020463725086301,0.0,-1.0,0.8159815,-0.74515206,0.31081218,-44.060112833976746,1.0,160000,32211.0,39.320068359375
93652,20.42416166304527,0.0102976616472005,0.0,-1.0,-1.0,-0.89836526,0.665555,-45.84022700786591,1.0,160000,32212.0,39.3212890625
93653,20.89314547508781,0.0164594650268554,0.0,-0.4903084,-1.0,-1.0,1.0,-20.0,1.0,160000,32213.0,39.322509765625
93654,20.727930542947583,0.0139528773725032,0.0,-1.0,-1.0,-0.52722514,1.0,-20.0,1.0,160000,32214.0,39.32373046875
93655,20.2958584809702,0.0090576857328414,0.0,-1.0,-1.0,-1.0,0.61414194,-45.4235166311264,1.0,160000,32215.0,39.324951171875
93656,20.940466703331868,0.0172570701688528,0.0,-1.0,-1.0,-1.0,1.0,-29.98019814491272,1.2232784032821655,160000,32216.0,39.326171875
93657,12.40828492973804,3.3990681913564917e-06,0.0,-1.0,-0.47811496,-0.41609812,1.0,-49.52971339225769,2.5116649866104126,109241,32217.0,39.327392578125
93658,20.89314547508781,0.0164594650268554,0.0,-1.0,-1.0,-1.0,1.0,-44.104121923446655,1.0,156802,32218.0,39.32861328125
93659,5.30477023348109,1.7955701370198083e-09,0.0,-1.0,-1.0,-1.0,-1.0,-20.0,1.0,137221,32219.0,39.329833984375
93660,20.36667488183832,0.00972237624228,0.0,-1.0,-1.0,0.10431349,1.0,-36.59715592861176,1.0,136891,32220.0,39.3310546875
93661,92.2180346565759,0.7369284629821777,67.52329911187591,-1.0,-0.10798788,-1.0,0.7236053,-20.0,1.0,87393,32221.0,39.332275390625
93662,22.78960140382288,0.1096569299697876,0.0,-1.0,-0.9424138,1.0,1.0,-52.47925281524658,1.0,153644,32222.0,39.33349609375
93663,19.821469656378987,0.0056362827308475,0.0,0.56828225,-1.0,-0.8306243,0.37384772,-41.481462717056274,1.0,131690,32223.0,39.334716796875
93664,96.19849171163764,0.9182129502296448,71.28381765388382,-1.0,-1.0,-1.0,0.21366394,-47.258153557777405,1.194559097290039,160000,32224.0,39.3359375
93665,20.464668387365307,0.0107233496382832,0.0,0.3740821,0.058199883,-0.2733333,0.9914253,-52.17173099517822,1.0,160000,32225.0,39.337158203125
93666,96.97223546936829,0.9729279279708862,71.99968073985241,-1.0,-0.18183124,-1.0,0.03399992,-28.30323576927185,1.0,160000,32226.0,39.33837890625
93667,18.476787760119223,0.0014689419185742,0.0,-1.0,0.64965934,-1.0,1.0,-20.0,2.4523544907569885,92561,32227.0,39.339599609375
93668,96.91209955688215,0.9682652950286864,71.94434871999165,-1.0,-1.0,-1.0,0.22167861,-20.0,1.0,153561,32228.0,39.3408203125
93669,24.28136177212102,0.4874155521392822,0.0,-1.0,0.008015037,-1.0,1.0,-60.0,1.0,160000,32229.0,39.342041015625
93670,23.95765990112808,0.3526285290718078,0.0,-1.0,-0.58898914,-0.4768467,1.0,-31.23142182826996,1.0,160000,32230.0,39.34326171875
93671,9.642946189209612,2.1305051234321581e-07,0.0,-1.0,-1.0,-0.8925618,1.0,-27.22368597984314,1.0,160000,32231.0,39.344482421875
93672,9.707497943716367,2.2732356796950626e-07,0.0,-1.0,-1.0,-1.0,1.0,-49.24360156059265,1.0,160000,32232.0,39.345703125
93673,9.651968753094309,2.1499053559637105e-07,0.0,-1.0,-1.0,-0.20628679,0.63575315,-42.44683802127838,1.0,160000,32233.0,39.346923828125
93674,9.707497943716367,2.2732356796950626e-07,0.0,-0.8852309,-1.0,-1.0,1.0,-20.0,1.0,143539,32234.0,39.34814453125
93675,14.889645684127805,4.065539906150661e-05,0.0,-1.0,-0.02113998,-1.0,-0.10678685,-20.0,1.0,160000,32235.0,39.349365234375
93676,9.707497943716367,2.2732356796950626e-07,0.0,-1.0,-1.0,-1.0,1.0,-37.12620198726654,1.0,160000,32236.0,39.3505859375
93677,8.19151227505343,4.9137945268284966e-08,0.0,-1.0,-0.68894356,-0.43311715,1.0,-27.47795581817627,1.6798547506332395,136191,32237.0,39.351806640625
93678,8.74418590773545,8.613439916871357e-08,0.0,-0.3983463,-0.680698,-0.7140421,1.0,-22.941124439239506,2.12021267414093,120828,32238.0,39.35302734375
93679,9.05112347054601,1.174379633539502e-07,0.0,-1.0,-0.6970505,1.0,0.6988105,-20.0,1.0,160000,32239.0,39.354248046875
93680,12.717948458710756,4.633178832591511e-06,0.0,-1.0,0.52463114,-0.83191776,0.31101966,-20.0,1.0,132993,32240.0,39.35546875
93681,16.67452729791939,0.0002422653778921,0.0,-1.0,-0.5751946,-0.5748794,1.0,-20.0,1.0,160000,32241.0,39.356689453125
93682,16.303164531615625,0.0001671128120506,0.0,-1.0,-0.50523925,-0.41518414,1.0,-20.0,1.0,134409,32242.0,39.35791015625
93683,16.93431078462869,0.0003141335328109,0.0,-1.0,-1.0,-0.9063466,1.0,-20.0,1.0,135754,32243.0,39.359130859375
93684,15.665972924542237,8.836466440698132e-05,0.0,-0.5660447,-1.0,-0.26042688,0.12245697,-40.46277940273285,1.0,160000,32244.0,39.3603515625
93685,22.70341843386049,0.1006021574139595,0.0,-0.9705755,-1.0,-1.0,-0.53697133,-59.92090225219727,1.0,100200,32245.0,39.361572265625
93686,16.038700647274823,0.0001282784651266,0.0,-1.0,-1.0,-0.03436041,1.0,-50.83825945854187,1.0,160000,32246.0,39.36279296875
93687,17.134154251576053,0.0003836237301584,0.0,-1.0,-1.0,-1.0,0.97395056,-20.0,1.0,155310,32247.0,39.364013671875
93688,16.63307076690318,0.0002324271918041,0.0,-1.0,-1.0,-0.5518206,1.0,-50.18996000289917,1.0,154175,32248.0,39.365234375
93689,17.184355291212277,0.0004033736768178,0.0,-0.8993859,-1.0,-1.0,1.0,-49.33541417121887,1.0,143365,32249.0,39.366455078125
93690,16.978080805261587,0.0003281885583419,0.0,-1.0,-0.12267947,-1.0,0.6227082,-32.42011308670044,1.0,160000,32250.0,39.36767578125
93691,96.64425966438851,0.9484027624130248,71.69723567542044,-1.0,-1.0,0.12559974,-0.3521676,-25.005004405975345,1.0,133561,32251.0,39.368896484375
93692,24.15072125741673,0.4277233183383941,0.0,-0.52761686,-0.08575249,-1.0,1.0,-28.38417887687683,1.0,106919,32252.0,39.3701171875
93693,96.97901560579108,0.9734585881233216,72.00591559900306,-1.0,-1.0,-0.7564986,-0.6803925,-34.88198757171631,1.0,160000,32253.0,39.371337890625
93694,22.68104635851037,0.0983764678239822,0.0,-0.30329084,0.34035265,-1.0,1.0,-20.0,1.0,115098,32254.0,39.37255859375
93695,24.182783564568155,0.4416593313217163,0.0,-1.0,-1.0,-1.0,0.979772,-34.8582649230957,1.0,160000,32255.0,39.373779296875
93696,24.157581999040133,0.430667906999588,0.0,-1.0,-1.0,-1.0,1.0,-29.433166980743408,1.0,160000,32256.0,39.375
93697,22.923708968142552,0.1253944337368011,0.0,-0.76047945,-1.0,0.3115095,0.37151086,-27.52619504928589,1.0,160000,32257.0,39.376220703125
93698,22.8091557310716,0.1118222996592521,0.0,-1.0,0.14809978,0.053754568,0.7075245,-35.0015389919281,1.0,139910,32258.0,39.37744140625
93699,18.4533653923092,0.0014349356060847,0.0,-1.0,-1.0,0.8267556,0.6414422,-29.80414032936096,1.0,53364,32259.0,39.378662109375
93700,24.157581514638338,0.4306676983833313,0.0,-1.0,-0.31331682,-1.0,1.0,-20.0,1.0,160000,32260.0,39.3798828125
93701,11.569145743171232,1.4681093034596415e-06,0.0,-0.5420795,-1.0,-0.8595805,0.03871715,-37.73907542228699,4.415446877479553,160000,32261.0,39.381103515625
93702,22.234324370155477,0.0629335641860961,0.0,0.08330202,-1.0,-0.5039513,-0.26715887,-20.0,1.0,160000,32262.0,39.38232421875
93703,21.76336333818224,0.0392958372831344,0.0,-1.0,-0.9298253,-1.0,-0.5292045,-20.0,1.0,93816,32263.0,39.383544921875
93704,21.74841926396884,0.0387129634618759,0.0,-1.0,-1.0,-1.0,0.70559317,-20.0,1.0,160000,32264.0,39.384765625
93705,20.6573491217634,0.0130020147189497,0.0,-1.0,-0.95029694,-0.3545463,0.90976506,-20.0,1.0,160000,32265.0,39.385986328125
93706,21.373349414544247,0.0266051460057497,0.0,-1.0,-1.0,-0.8272282,0.8883185,-26.12223863601685,1.0,138477,32266.0,39.38720703125
93707,10.978273963149784,8.126577313305461e-07,0.0,-0.39893568,-1.0,-1.0,0.40627146,-45.561683773994446,3.5217580795288086,160000,32267.0,39.388427734375
93708,21.201311509614463,0.0224001295864582,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000,32268.0,39.3896484375
93709,21.201311509614463,0.0224001295864582,0.0,-0.4263599,-0.6993102,-1.0,1.0,-22.46244788169861,1.0,160000,32269.0,39.390869140625
93710,21.108598296489006,0.0204167068004608,0.0,-1.0,-0.9432156,-0.3730514,-0.649585,-26.94494128227234,1.0,149725,32270.0,39.39208984375
93711,18.1491051019758,0.0010585070122033,0.0,-1.0,-1.0,-1.0,1.0,-35.34895479679108,1.0,160000,32271.0,39.393310546875
93712,18.3871899427266,0.0013430517865344,0.0,-1.0,-1.0,-0.99203944,0.8753417,-42.29058623313904,1.0,116585,32272.0,39.39453125
93713,19.498812038108728,0.0040819183923304,0.0,-1.0,-1.0,-0.6038725,0.32725775,-28.086674213409424,1.0,160000,32273.0,39.395751953125
93714,17.308355740355996,0.0004566257412079,0.0,-1.0,-1.0,-0.4574234,1.0,-21.347230672836304,1.0,160000,32274.0,39.39697265625
93715,22.14904682235515,0.057789210230112,0.0,-1.0,-1.0,-1.0,-0.567333,-39.2896443605423,1.0,160000,32275.0,39.398193359375
93716,20.87498495631157,0.0161632504314184,0.0,-1.0,-1.0,-1.0,-0.21491802,-27.70146012306213,1.0,150298,32276.0,39.3994140625
93717,14.837084467557284,3.857363844872452e-05,0.0,-1.0,0.03313124,0.8196517,0.9703857,-22.602105140686035,1.0,160000,32277.0,39.400634765625
93718,20.949627171607485,0.0174158792942762,0.0,-1.0,-1.0,-0.85212666,-0.28101718,-43.57371330261231,1.0,160000,32278.0,39.40185546875
93719,17.530863822644612,0.0005704198265448,0.0,-1.0,-1.0,0.93551517,0.04216391,-42.18299210071564,1.0,160000,32279.0,39.403076171875
93720,19.540714592887557,0.0042565953917801,0.0,-1.0,-1.0,-0.9894954,0.4795577,-40.74682652950287,1.0,160000,32280.0,39.404296875
93721,14.613646056460317,3.0849612812744454e-05,0.0,-1.0,-1.0,0.1478219,1.0,-20.0,2.112179756164551,157860,32281.0,39.405517578125
93722,16.077951474933478,0.0001334136613877,0.0,-1.0,-0.1768229,-0.35647583,1.0,-23.93876314163208,1.0,160000,32282.0,39.40673828125
93723,10.818961689202428,6.928303832864913e-07,0.0,1.0,-1.0,-1.0,1.0,-52.57632493972778,1.0,160000,32283.0,39.407958984375
93724,16.377939231287424,0.0001800877507776,0.0,-0.7054497,-0.928463,-0.68122804,1.0,-25.18318891525269,1.0,160000,32284.0,39.4091796875
93725,20.200777196932528,0.0082361446693539,0.0,-1.0,-1.0,-1.0,-0.37005734,-20.0,1.0,160000,32285.0,39.410400390625
93726,15.61803440835519,8.422847895417362e-05,0.0,-1.0,-1.0,0.76137936,0.4079363,-38.42275023460388,1.0,131021,32286.0,39.41162109375
93727,16.818880203359647,0.0002798873465508,0.0,0.3291602,-0.9822003,-0.05831349,0.18327552,-32.8631204366684,1.0,160000,32287.0,39.412841796875
93728,4.969881343613537,8.733168632701903e-10,0.0,-1.0,-1.0,-0.8867092,1.0,-20.0,1.0,35857,32288.0,39.4140625
93729,16.83013803064349,0.0002830560842994,0.0,-1.0,-1.0,-0.8843664,0.30934775,-33.58117759227753,1.0,160000,32289.0,39.415283203125
93730,16.51726145277855,0.0002070100163109,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000,32290.0,39.41650390625
93731,86.64204707074134,0.5922700762748718,62.16583960725939,-0.0478549,-1.0,-0.9893191,-0.7639692,-20.0,1.0,160000,32291.0,39.417724609375
93732,16.96688073826776,0.0003245333209633,0.0,-0.6499517,1.0,-1.0,1.0,-30.022854208946228,1.0,123012,32292.0,39.4189453125
93733,9.5684497270293,1.9768398829000946e-07,0.0,0.27353334,-1.0,-1.0,-0.2908739,-51.48550987243652,3.234501838684082,126544,32293.0,39.420166015625
93734,20.67409778655701,0.0132216149941086,0.0,-1.0,-1.0,-1.0,0.7896857,-23.368849754333496,1.0,160000,32294.0,39.42138671875
93735,20.03578928306013,0.0069834594614803,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,111234,32295.0,39.422607421875
93736,17.356117956653602,0.0004789644735865,0.0,-1.0,-0.6672891,-0.140463,0.9157109,-23.24150562286377,1.0,160000,32296.0,39.423828125
93737,22.10251785936736,0.0551619343459606,0.0,-1.0,-1.0,-1.0,0.2964397,-20.0,1.0,153228,32297.0,39.425048828125
93738,17.19858923313156,0.0004091563459951,0.0,-1.0,-1.0,-0.1989088,1.0,-20.0,1.0,160000,32298.0,39.42626953125
93739,15.826295176381045,0.0001037304900819,0.0,-1.0,-1.0,1.0,0.50038207,-31.65716052055359,1.0,139363,32299.0,39.427490234375
93740,19.780041358329832,0.0054075517691671,0.0,-1.0,-1.0,-1.0,1.0,-36.19765818119049,1.0,106864,32300.0,39.4287109375
93741,9.865536932632216,2.6641527028914425e-07,0.0,-0.27577537,0.7084164,1.0,1.0,-29.643945693969727,1.0,94573,32301.0,39.429931640625
93742,23.149948393059493,0.1572290509939193,0.0,-0.32862818,-1.0,-1.0,0.29623365,-20.0,1.0,156045,32302.0,39.43115234375
93743,18.43880156684285,0.001414188882336,0.0,0.063323855,-0.9468507,-1.0,0.8901628,-20.0,3.5727027654647827,160000,32303.0,39.432373046875
93744,22.711350546802343,0.1014033183455467,0.0,-1.0,-1.0,0.10803628,-0.07140434,-20.790274143218998,1.0,160000,32304.0,39.43359375
93745,22.79440737039952,0.1101852059364318,0.0,-0.7632454,0.19325328,-1.0,1.0,-23.03319215774536,1.0,160000,32305.0,39.434814453125
93746,22.809409354574097,0.1118506640195846,0.0,-0.3841073,-1.0,-1.0,1.0,-30.327841639518734,1.0,160000,32306.0,39.43603515625
93747,23.57561487692193,0.2406563907861709,0.0,-0.5337075,-0.18390542,-1.0,-0.034956455,-44.45354044437408,1.0,160000,32307.0,39.437255859375
93748,22.531110259130383,0.0846788212656974,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.1485615968704224,160000,32308.0,39.4384765625
93749,23.521747850365337,0.2280359119176864,0.0,-1.0,-0.4438026,-1.0,-0.0041807294,-29.4679594039917,1.0,146970,32309.0,39.439697265625
93750,22.174686954692373,0.0592900924384593,0.0,-0.5147923,-1.0,-0.36595404,1.0,-20.0,1.0,160000,32310.0,39.44091796875
93751,8.975389079404206,1.087993837245449e-07,0.0,-1.0,-0.7809409,-1.0,1.0,-26.383367776870728,4.809067010879517,118868,32311.0,39.442138671875
93752,19.10991592369396,0.0027667430695146,0.0,-1.0,-0.2457037,-1.0,1.0,-40.27743220329285,1.0,160000,32312.0,39.443359375
93753,22.992719473954043,0.1343535482883453,0.0,-1.0,-0.6265507,-1.0,-0.16744375,-60.0,1.0,160000,32313.0,39.444580078125
93754,20.636814830913757,0.0127377500757575,0.0,-1.0,-0.8674271,-0.98257625,0.3973103,-32.72106409072876,1.0,160000,32314.0,39.44580078125
93755,21.73949536460742,0.0383690297603607,0.0,0.1548723,-1.0,-1.0,0.07468581,-41.5034544467926,1.0,160000,32315.0,39.447021484375
93756,19.10991592369396,0.0027667430695146,0.0,-1.0,-0.0061757565,-1.0,1.0,-20.0,1.0,160000,32316.0,39.4482421875
93757,19.10991592369396,0.0027667430695146,0.0,-0.93562394,-1.0,-1.0,1.0,-35.4565104842186,1.0,160000,32317.0,39.449462890625
93758,89.28906007276215,0.6522651314735413,64.7163642275772,-0.14174926,-1.0,0.8977165,-0.6802658,-38.99904131889343,1.0,160000,32318.0,39.45068359375
93759,16.253413954354812,0.0001590022293385,0.0,-1.0,-0.1215868,1.0,1.0,-56.68243527412415,1.0,160000,32319.0,39.451904296875
93760,19.109913146631204,0.0027667353861033,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000,32320.0,39.453125
93761,19.007569582727957,0.0024975854903459,0.0,-0.41273153,-0.11675644,-0.05672407,1.0,-46.9099086523056,1.0,134936,32321.0,39.454345703125
93762,19.09461816795051,0.0027247401885688,0.0,-1.0,-0.9513881,-1.0,1.0,-20.0,1.0,160000,32322.0,39.45556640625
93763,11.681610339805877,1.642981260374654e-06,0.0,-1.0,1.0,-0.42102653,0.9513945,-26.398383378982544,1.0,160000,32323.0,39.456787109375
93764,19.09461816795051,0.0027247401885688,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000,32324.0,39.4580078125
93765,17.07071291714359,0.0003600420022848,0.0,-1.0,-1.0,1.0,1.0,-25.233519077301025,1.0,160000,32325.0,39.459228515625
93766,21.908309687305422,0.0454251058399677,0.0,-1.0,-0.25501275,-1.0,0.101346314,-28.557820320129395,1.0,150326,32326.0,39.46044921875
93767,22.41738961778579,0.0755764618515968,0.0,-1.0,-1.0,-0.5434445,-0.07668716,-20.0,1.0,160000,32327.0,39.461669921875
93768,11.870617809386724,1.985011522265268e-06,0.0,-1.0,0.4835117,0.4905132,1.0,-43.2146817445755,1.0,160000,32328.0,39.462890625
93769,23.176735795696025,0.1614977270364761,0.0,-1.0,-1.0,-1.0,-0.22453082,-40.831376910209656,1.0,160000,32329.0,39.464111328125
93770,5.304766579818335,1.795559922967982e-09,0.0,-1.0,-1.0,-1.0,-1.0,-45.10664463043213,2.809602975845337,52693,32330.0,39.46533203125
93771,21.29970465268535,0.0247162245213985,0.0,-1.0,-0.14306962,-0.4520992,1.0,-35.13320237398148,1.0,160000,32331.0,39.466552734375
93772,12.441092402533595,3.5124658097629435e-06,0.0,-1.0,-0.5873389,-0.32389295,1.0,-51.32430076599121,1.8501923084259035,160000,32332.0,39.4677734375
93773,21.97222610480885,0.0484233126044273,0.0,-1.0,-0.8870756,-1.0,1.0,-39.85527694225311,1.0,160000,32333.0,39.468994140625
93774,22.180462936311063,0.0596335418522357,0.0,-1.0,-1.0,-1.0,0.8274716,-20.0,1.0,160000,32334.0,39.47021484375
93775,10.60167029373742,5.573221528720751e-07,0.0,-1.0,-1.0,-0.42750686,0.7307557,-60.0,2.3658976554870605,160000,32335.0,39.471435546875
93776,21.97222610480885,0.0484233126044273,0.0,-1.0,-1.0,-1.0,1.0,-60.0,1.0,160000,32336.0,39.47265625
93777,21.29561057430283,0.0246152412146329,0.0,-0.9853458,-1.0,-0.4911163,1.0,-60.0,1.0,160000,32337.0,39.473876953125
93778,22.11909230905698,0.0560838319361209,0.0,-1.0,-0.29889476,-0.5517936,0.65491503,-20.0,1.0,160000,32338.0,39.47509765625
93779,20.33809297716419,0.0094484258443117,0.0,-1.0,-1.0,0.46655846,0.98818994,-58.20050239562988,1.0,115711,32339.0,39.476318359375
93780,19.39992982891342,0.0036976032424718,0.0,1.0,-1.0,-1.0,0.9104868,-54.26544904708862,1.0,160000,32340.0,39.4775390625
93781,8.78455911647999,8.972427423259434e-08,0.0,0.43915915,-1.0,1.0,1.0,-46.26721680164337,1.0,160000,32341.0,39.478759765625
93782,17.899675403991594,0.0008248361409641,0.0,-0.6850126,-1.0,-1.0,1.0,-20.0,1.0,160000,32342.0,39.47998046875
93783,8.077978165850617,4.3756827494689794e-08,0.0,-1.0,-0.21557117,0.8297615,0.71098346,-46.31962597370148,3.096884250640869,160000,32343.0,39.481201171875
93784,16.797680432697582,0.0002740162308327,0.0,-1.0,-0.98077875,0.41624415,0.30563468,-20.0,1.0,160000,32344.0,39.482421875
93785,20.46545988513413,0.010731840506196,0.0,-1.0,-1.0,-1.0,0.55419016,-20.805041790008545,1.0,160000,32345.0,39.483642578125
93786,17.899675403991594,0.0008248361409641,0.0,-1.0,-1.0,-1.0,1.0,-54.93254065513611,1.0,160000,32346.0,39.48486328125
93787,22.063211394356827,0.0530357733368873,0.0,-1.0,-1.0,-0.37733978,-0.057635546,-20.86658835411072,1.0,155523,32347.0,39.486083984375
93788,12.019051398223148,2.3028046598483343e-06,0.0,-1.0,0.21837628,0.33425772,0.33860776,-58.89264106750488,1.0,160000,32348.0,39.4873046875
93789,17.899675403991594,0.0008248361409641,0.0,-0.4086194,-1.0,-1.0,1.0,-33.921791315078735,1.0,160000,32349.0,39.488525390625
93790,14.845781541507945,3.891058804583736e-05,0.0,-1.0,-0.8259416,-0.25194955,1.0,-20.0,1.0,160000,32350.0,39.48974609375
93791,19.17989754903001,0.002967300126329,0.0,-1.0,-1.0,-0.5162755,1.0,-21.41944646835327,1.0,99171,32351.0,39.490966796875
93792,13.461131372021145,9.742904694576282e-06,0.0,-1.0,-1.0,1.0,1.0,-20.0,1.0,160000,32352.0,39.4921875
93793,18.33917303711586,0.0012800863478332,0.0,-0.8138777,-1.0,-0.31097764,1.0,-20.0,1.0,160000,32353.0,39.493408203125
93794,20.86212194365939,0.0159566737711429,0.0,-1.0,-0.87694573,-1.0,1.0,-36.619176268577576,1.0,160000,32354.0,39.49462890625
93795,20.86212194365939,0.0159566737711429,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000,32355.0,39.495849609375
93796,22.24769097600049,0.0637804195284843,0.0,-0.37960684,-0.8353716,-1.0,0.11837584,-20.0,1.0,112855,32356.0,39.4970703125
93797,16.856428118464017,0.0002905963629018,0.0,0.614655,-1.0,-0.6204568,0.10872507,-45.637710094451904,1.0,146286,32357.0,39.498291015625
93798,21.6773232206108,0.0360561870038509,0.0,-1.0,-1.0,-1.0,0.37404156,-45.26784300804138,1.0,160000,32358.0,39.49951171875
93799,21.061671186580536,0.0194807425141334,0.0,-1.0,-1.0,-1.0,0.78268224,-38.61668288707733,1.0,160000,32359.0,39.500732421875
93800,21.19652582882059,0.0222931858152151,0.0,-1.0,-0.68954206,-1.0,0.6402024,-46.05552613735199,1.0,102129,32360.0,39.501953125
93801,22.016298715082684,0.0506051816046237,0.0,-0.91177535,0.2918204,-1.0,0.04193014,-20.0,1.0,160000,32361.0,39.503173828125
93802,20.82182759170693,0.0153264915570616,0.0,-0.5368505,-0.54608876,-0.68743265,-0.15532064,-22.131776809692383,1.0,160000,32362.0,39.50439453125
93803,17.44587567244838,0.0005239437450654,0.0,-0.34976888,-0.19064939,-1.0,1.0,-20.0,1.0,160000,32363.0,39.505615234375
93804,16.302465574552635,0.0001669960474828,0.0,-1.0,-1.0,-0.2266888,1.0,-50.76195001602173,1.0,160000,32364.0,39.5068359375
93805,21.02411931774351,0.018762769177556,0.0,-1.0,0.34708858,-0.7096389,1.0,-30.865544080734253,1.0,160000,32365.0,39.508056640625
93806,17.446768699869367,0.0005244118510745,0.0,-1.0,-1.0,-0.9863445,1.0,-33.113572001457214,1.0,160000,32366.0,39.50927734375
93807,20.81059309770678,0.0151552697643637,0.0,-1.0,-1.0,-1.0,-0.052517056,-20.0,1.1766806840896606,160000,32367.0,39.510498046875
93808,20.919067335416823,0.0168917030096054,0.0,0.5613495,-1.0,-0.91665196,1.0,-20.0,1.0,160000,32368.0,39.51171875
93809,20.437034461439143,0.0104310782626271,0.0,-0.27153063,-0.63227874,-0.31172097,-0.85240304,-27.44290828704834,1.0,110951,32369.0,39.512939453125
93810,15.24712946372748,5.8126566727878526e-05,0.0,-1.0,-0.8179071,0.6813315,0.91706353,-34.133973121643066,1.0,160000,32370.0,39.51416015625
93811,8.792555610146366,9.045265869644936e-08,0.0,-0.041968822,-1.0,0.2461394,0.8951363,-24.821114540100098,1.0,160000,32371.0,39.515380859375
93812,7.807076319228905,3.3135645338688846e-08,0.0,-1.0,0.6491668,1.0,0.12888217,-38.081560134887695,1.0,160000,32372.0,39.5166015625
93813,8.911264399473907,1.0197953059787325e-07,0.0,-1.0,-0.68079597,0.19030058,0.74796075,-20.0,1.0,160000,32373.0,39.517822265625
93814,9.536648880489649,1.914650766821069e-07,0.0,-1.0,1.0,-0.64420176,1.0,-20.0,1.0,160000,32374.0,39.51904296875
93815,9.213871718902844,1.3837073709055406e-07,0.0,-1.0,-1.0,-0.6924106,1.0,-20.0,1.0,160000,32375.0,39.520263671875
93816,8.676400850216577,8.04237245688455e-08,0.0,-0.67482364,-1.0,0.32443476,1.0,-28.985103368759155,1.0,133253,32376.0,39.521484375
93817,8.830699015572193,9.400835665474007e-08,0.0,-1.0,-1.0,0.9702836,0.45424828,-51.70700311660767,1.0,160000,32377.0,39.522705078125
93818,9.081913066017115,1.2114134051444125e-07,0.0,-1.0,-1.0,-0.9250099,1.0,-36.52966380119324,1.0,152467,32378.0,39.52392578125
93819,8.957314859895614,1.0683267248623453e-07,0.0,-0.56772935,-1.0,-0.40814626,1.0,-20.0,1.0,160000,32379.0,39.525146484375
93820,19.75447408073493,0.0052710478194057,0.0,-0.73055434,-1.0,-1.0,-0.54968274,-43.93137454986572,1.0,160000,32380.0,39.5263671875
93821,13.174970282419906,7.318052212212933e-06,0.0,1.0,-0.9312495,-0.7723575,0.38750172,-20.0,1.0,82321,32381.0,39.527587890625
93822,14.798191378896734,3.710215241881088e-05,0.0,-1.0,-1.0,-0.065222144,0.746387,-30.111566185951236,1.0,160000,32382.0,39.52880859375
93823,20.745018499412705,0.0141933523118495,0.0,-1.0,-0.92202896,-1.0,-0.82356334,-49.00184690952301,1.0,134215,32383.0,39.530029296875
93824,15.822710805246038,0.000103359343484,0.0,-1.0,-1.0,-0.8007158,1.0,-27.248722314834595,1.0,150969,32384.0,39.53125
93825,16.086538886337173,0.0001345642813248,0.0,-1.0,-1.0,-1.0,1.0,-29.84854221343994,1.0,160000,32385.0,39.532470703125
93826,20.72733611151287,0.0139445858076214,0.0,-1.0,-1.0,-1.0,-0.8183774,-27.096426486968998,1.0,130450,32386.0,39.53369140625
